Year,Month,DayofMonth,DayOfWeek,FlightDate,FlightNum,OriginAirportID,OriginCityName,OriginState,OriginStateName,DestAirportID,DestCityName,DestState,DestStateName,DepTime,DepDelayMinutes,ArrTime,ArrDelayMinutes,AirTime,Distance
2017,1,17,2,17-01-17,494,11057,"Charlotte, NC",NC,North Carolina,14107,"Phoenix, AZ",AZ,Arizona,1616,0,1842,0,244,1773
2017,1,18,3,18-01-17,494,11057,"Charlotte, NC",NC,North Carolina,14107,"Phoenix, AZ",AZ,Arizona,1614,0,1821,0,228,1773
2017,1,19,4,19-01-17,494,11057,"Charlotte, NC",NC,North Carolina,14107,"Phoenix, AZ",AZ,Arizona,1611,0,1826,0,236,1773
2017,1,20,5,20-01-17,494,11057,"Charlotte, NC",NC,North Carolina,14107,"Phoenix, AZ",AZ,Arizona,1656,37,1929,33,252,1773
2017,1,21,6,21-01-17,494,11057,"Charlotte, NC",NC,North Carolina,14107,"Phoenix, AZ",AZ,Arizona,1632,13,1858,2,245,1773
2017,1,22,7,22-01-17,494,11057,"Charlotte, NC",NC,North Carolina,14107,"Phoenix, AZ",AZ,Arizona,1636,17,1921,25,254,1773
2017,1,23,1,23-01-17,494,11057,"Charlotte, NC",NC,North Carolina,14107,"Phoenix, AZ",AZ,Arizona,1616,0,1907,11,264,1773
2017,1,24,2,24-01-17,494,11057,"Charlotte, NC",NC,North Carolina,14107,"Phoenix, AZ",AZ,Arizona,1619,0,1904,8,261,1773
2017,1,25,3,25-01-17,494,11057,"Charlotte, NC",NC,North Carolina,14107,"Phoenix, AZ",AZ,Arizona,1616,0,1906,10,262,1773
2017,1,26,4,26-01-17,494,11057,"Charlotte, NC",NC,North Carolina,14107,"Phoenix, AZ",AZ,Arizona,1618,0,1902,6,268,1773
2017,1,27,5,27-01-17,494,11057,"Charlotte, NC",NC,North Carolina,14107,"Phoenix, AZ",AZ,Arizona,1613,0,1842,0,251,1773
2017,1,28,6,28-01-17,494,11057,"Charlotte, NC",NC,North Carolina,14107,"Phoenix, AZ",AZ,Arizona,1614,0,1823,0,232,1773
2017,1,29,7,29-01-17,494,11057,"Charlotte, NC",NC,North Carolina,14107,"Phoenix, AZ",AZ,Arizona,1611,0,1828,0,239,1773
2017,1,30,1,30-01-17,494,11057,"Charlotte, NC",NC,North Carolina,14107,"Phoenix, AZ",AZ,Arizona,1614,0,1836,0,243,1773
2017,1,31,2,31-01-17,494,11057,"Charlotte, NC",NC,North Carolina,14107,"Phoenix, AZ",AZ,Arizona,1615,0,1836,0,236,1773
2017,1,11,3,11-01-17,494,11697,"Fort Lauderdale, FL",FL,Florida,11057,"Charlotte, NC",NC,North Carolina,1305,0,1514,6,95,632
2017,1,12,4,12-01-17,494,11697,"Fort Lauderdale, FL",FL,Florida,11057,"Charlotte, NC",NC,North Carolina,1256,0,1505,0,96,632
2017,1,13,5,13-01-17,494,11697,"Fort Lauderdale, FL",FL,Florida,11057,"Charlotte, NC",NC,North Carolina,1312,7,1511,3,96,632
2017,1,14,6,14-01-17,494,11697,"Fort Lauderdale, FL",FL,Florida,11057,"Charlotte, NC",NC,North Carolina,1314,9,1502,0,90,632
2017,1,18,3,18-01-17,494,11697,"Fort Lauderdale, FL",FL,Florida,11057,"Charlotte, NC",NC,North Carolina,1304,0,1513,5,105,632
2017,1,19,4,19-01-17,494,11697,"Fort Lauderdale, FL",FL,Florida,11057,"Charlotte, NC",NC,North Carolina,1259,0,1458,0,92,632
2017,1,20,5,20-01-17,494,11697,"Fort Lauderdale, FL",FL,Florida,11057,"Charlotte, NC",NC,North Carolina,1303,0,1508,0,98,632
2017,1,21,6,21-01-17,494,11697,"Fort Lauderdale, FL",FL,Florida,11057,"Charlotte, NC",NC,North Carolina,1314,9,1508,0,92,632
2017,1,22,7,22-01-17,494,11697,"Fort Lauderdale, FL",FL,Florida,11057,"Charlotte, NC",NC,North Carolina,1350,45,1544,36,94,632
2017,1,25,3,25-01-17,494,11697,"Fort Lauderdale, FL",FL,Florida,11057,"Charlotte, NC",NC,North Carolina,1301,0,1457,0,97,632
2017,1,26,4,26-01-17,494,11697,"Fort Lauderdale, FL",FL,Florida,11057,"Charlotte, NC",NC,North Carolina,1255,0,1451,0,90,632
2017,1,27,5,27-01-17,494,11697,"Fort Lauderdale, FL",FL,Florida,11057,"Charlotte, NC",NC,North Carolina,1301,0,1456,0,92,632
2017,1,28,6,28-01-17,494,11697,"Fort Lauderdale, FL",FL,Florida,11057,"Charlotte, NC",NC,North Carolina,1309,4,1503,0,92,632
2017,1,29,7,29-01-17,494,11697,"Fort Lauderdale, FL",FL,Florida,11057,"Charlotte, NC",NC,North Carolina,1303,0,1503,0,89,632
2017,1,6,5,06-01-17,494,14107,"Phoenix, AZ",AZ,Arizona,12889,"Las Vegas, NV",NV,Nevada,1953,0,2005,0,44,255
2017,1,1,7,01-01-17,494,14635,"Fort Myers, FL",FL,Florida,11057,"Charlotte, NC",NC,North Carolina,1303,0,1453,0,88,600
2017,1,2,1,02-01-17,494,14635,"Fort Myers, FL",FL,Florida,11057,"Charlotte, NC",NC,North Carolina,1315,0,1503,0,87,600
2017,1,3,2,03-01-17,494,14635,"Fort Myers, FL",FL,Florida,11057,"Charlotte, NC",NC,North Carolina,1313,0,1509,3,89,600
2017,1,4,3,04-01-17,494,14635,"Fort Myers, FL",FL,Florida,11057,"Charlotte, NC",NC,North Carolina,1338,23,1526,20,89,600
2017,1,5,4,05-01-17,494,14635,"Fort Myers, FL",FL,Florida,11057,"Charlotte, NC",NC,North Carolina,1312,0,1515,9,94,600
2017,1,6,5,06-01-17,494,14635,"Fort Myers, FL",FL,Florida,11057,"Charlotte, NC",NC,North Carolina,1306,0,1443,0,80,600
2017,1,8,7,08-01-17,494,14635,"Fort Myers, FL",FL,Florida,11057,"Charlotte, NC",NC,North Carolina,1313,0,1512,6,88,600
2017,1,15,7,15-01-17,494,14635,"Fort Myers, FL",FL,Florida,11057,"Charlotte, NC",NC,North Carolina,1304,0,1442,0,84,600
2017,1,1,7,01-01-17,495,10397,"Atlanta, GA",GA,Georgia,14107,"Phoenix, AZ",AZ,Arizona,1124,0,1341,1,224,1587
2017,1,2,1,02-01-17,495,10397,"Atlanta, GA",GA,Georgia,14107,"Phoenix, AZ",AZ,Arizona,1126,0,1350,10,235,1587
2017,1,3,2,03-01-17,495,10397,"Atlanta, GA",GA,Georgia,14107,"Phoenix, AZ",AZ,Arizona,1124,0,1347,7,233,1587
2017,1,4,3,04-01-17,495,10397,"Atlanta, GA",GA,Georgia,14107,"Phoenix, AZ",AZ,Arizona,1127,0,1351,11,243,1587
2017,1,5,4,05-01-17,495,10397,"Atlanta, GA",GA,Georgia,14107,"Phoenix, AZ",AZ,Arizona,1123,0,1349,9,240,1587
2017,1,6,5,06-01-17,495,10397,"Atlanta, GA",GA,Georgia,14107,"Phoenix, AZ",AZ,Arizona,1131,1,1351,11,236,1587
2017,1,7,6,07-01-17,495,10397,"Atlanta, GA",GA,Georgia,14107,"Phoenix, AZ",AZ,Arizona,1251,81,1613,153,223,1587
2017,1,8,7,08-01-17,495,10397,"Atlanta, GA",GA,Georgia,14107,"Phoenix, AZ",AZ,Arizona,1136,6,1341,1,221,1587
2017,1,1,7,01-01-17,495,11057,"Charlotte, NC",NC,North Carolina,10397,"Atlanta, GA",GA,Georgia,923,0,1039,0,50,226
2017,1,2,1,02-01-17,495,11057,"Charlotte, NC",NC,North Carolina,10397,"Atlanta, GA",GA,Georgia,921,0,1032,0,47,226
2017,1,3,2,03-01-17,495,11057,"Charlotte, NC",NC,North Carolina,10397,"Atlanta, GA",GA,Georgia,922,0,1030,0,44,226
2017,1,4,3,04-01-17,495,11057,"Charlotte, NC",NC,North Carolina,10397,"Atlanta, GA",GA,Georgia,920,0,1022,0,43,226
2017,1,5,4,05-01-17,495,11057,"Charlotte, NC",NC,North Carolina,10397,"Atlanta, GA",GA,Georgia,920,0,1023,0,44,226
2017,1,6,5,06-01-17,495,11057,"Charlotte, NC",NC,North Carolina,10397,"Atlanta, GA",GA,Georgia,924,0,1036,0,44,226
2017,1,7,6,07-01-17,495,11057,"Charlotte, NC",NC,North Carolina,10397,"Atlanta, GA",GA,Georgia,,,,,,226
2017,1,8,7,08-01-17,495,11057,"Charlotte, NC",NC,North Carolina,10397,"Atlanta, GA",GA,Georgia,925,0,1034,0,43,226
2017,1,14,6,14-01-17,495,11433,"Detroit, MI",MI,Michigan,14107,"Phoenix, AZ",AZ,Arizona,1054,0,1315,0,239,1671
2017,1,21,6,21-01-17,495,11433,"Detroit, MI",MI,Michigan,14107,"Phoenix, AZ",AZ,Arizona,1050,0,1314,0,236,1671
2017,1,28,6,28-01-17,495,11433,"Detroit, MI",MI,Michigan,14107,"Phoenix, AZ",AZ,Arizona,1058,0,1256,0,208,1671
2017,1,2,1,02-01-17,495,14027,"West Palm Beach/Palm Beach, FL",FL,Florida,11057,"Charlotte, NC",NC,North Carolina,624,0,807,0,87,590
2017,1,3,2,03-01-17,495,14027,"West Palm Beach/Palm Beach, FL",FL,Florida,11057,"Charlotte, NC",NC,North Carolina,621,0,820,2,104,590
2017,1,4,3,04-01-17,495,14027,"West Palm Beach/Palm Beach, FL",FL,Florida,11057,"Charlotte, NC",NC,North Carolina,626,1,811,0,86,590
2017,1,5,4,05-01-17,495,14027,"West Palm Beach/Palm Beach, FL",FL,Florida,11057,"Charlotte, NC",NC,North Carolina,623,0,817,0,89,590
2017,1,6,5,06-01-17,495,14027,"West Palm Beach/Palm Beach, FL",FL,Florida,11057,"Charlotte, NC",NC,North Carolina,624,0,810,0,84,590
2017,1,9,1,09-01-17,495,14122,"Pittsburgh, PA",PA,Pennsylvania,14107,"Phoenix, AZ",AZ,Arizona,,,,,,1814
2017,1,10,2,10-01-17,495,14122,"Pittsburgh, PA",PA,Pennsylvania,14107,"Phoenix, AZ",AZ,Arizona,1050,0,,,,1814
2017,1,11,3,11-01-17,495,14122,"Pittsburgh, PA",PA,Pennsylvania,14107,"Phoenix, AZ",AZ,Arizona,1011,10,1307,20,273,1814
2017,1,12,4,12-01-17,495,14122,"Pittsburgh, PA",PA,Pennsylvania,14107,"Phoenix, AZ",AZ,Arizona,1050,0,1417,36,294,1814
2017,1,13,5,13-01-17,495,14122,"Pittsburgh, PA",PA,Pennsylvania,14107,"Phoenix, AZ",AZ,Arizona,1049,0,1334,0,266,1814
2017,1,15,7,15-01-17,495,14122,"Pittsburgh, PA",PA,Pennsylvania,14107,"Phoenix, AZ",AZ,Arizona,1049,0,1353,12,281,1814
2017,1,16,1,16-01-17,495,14122,"Pittsburgh, PA",PA,Pennsylvania,14107,"Phoenix, AZ",AZ,Arizona,1054,0,1318,0,242,1814
2017,1,17,2,17-01-17,495,14122,"Pittsburgh, PA",PA,Pennsylvania,14107,"Phoenix, AZ",AZ,Arizona,1049,0,1308,0,242,1814
2017,1,18,3,18-01-17,495,14122,"Pittsburgh, PA",PA,Pennsylvania,14107,"Phoenix, AZ",AZ,Arizona,955,0,1156,0,226,1814
2017,1,19,4,19-01-17,495,14122,"Pittsburgh, PA",PA,Pennsylvania,14107,"Phoenix, AZ",AZ,Arizona,1046,0,1313,0,250,1814
2017,1,20,5,20-01-17,495,14122,"Pittsburgh, PA",PA,Pennsylvania,14107,"Phoenix, AZ",AZ,Arizona,1051,0,1317,0,248,1814
2017,1,22,7,22-01-17,495,14122,"Pittsburgh, PA",PA,Pennsylvania,14107,"Phoenix, AZ",AZ,Arizona,1058,3,1326,0,253,1814
2017,1,23,1,23-01-17,495,14122,"Pittsburgh, PA",PA,Pennsylvania,14107,"Phoenix, AZ",AZ,Arizona,1049,0,1348,7,280,1814
2017,1,24,2,24-01-17,495,14122,"Pittsburgh, PA",PA,Pennsylvania,14107,"Phoenix, AZ",AZ,Arizona,1151,56,1449,68,275,1814
2017,1,25,3,25-01-17,495,14122,"Pittsburgh, PA",PA,Pennsylvania,14107,"Phoenix, AZ",AZ,Arizona,952,0,1230,0,263,1814
2017,1,26,4,26-01-17,495,14122,"Pittsburgh, PA",PA,Pennsylvania,14107,"Phoenix, AZ",AZ,Arizona,1100,5,1338,0,253,1814
2017,1,27,5,27-01-17,495,14122,"Pittsburgh, PA",PA,Pennsylvania,14107,"Phoenix, AZ",AZ,Arizona,1048,0,1313,0,227,1814
2017,1,29,7,29-01-17,495,14122,"Pittsburgh, PA",PA,Pennsylvania,14107,"Phoenix, AZ",AZ,Arizona,1049,0,1311,0,233,1814
2017,1,30,1,30-01-17,495,14122,"Pittsburgh, PA",PA,Pennsylvania,14107,"Phoenix, AZ",AZ,Arizona,1152,57,1400,19,236,1814
2017,1,31,2,31-01-17,495,14122,"Pittsburgh, PA",PA,Pennsylvania,14107,"Phoenix, AZ",AZ,Arizona,1055,0,1322,0,253,1814
2017,1,1,7,01-01-17,495,15304,"Tampa, FL",FL,Florida,11057,"Charlotte, NC",NC,North Carolina,633,0,813,0,82,507
2017,1,8,7,08-01-17,495,15304,"Tampa, FL",FL,Florida,11057,"Charlotte, NC",NC,North Carolina,639,1,818,0,80,507
2017,1,10,2,10-01-17,496,14100,"Philadelphia, PA",PA,Pennsylvania,14107,"Phoenix, AZ",AZ,Arizona,1033,0,1352,0,300,2075
2017,1,17,2,17-01-17,496,14100,"Philadelphia, PA",PA,Pennsylvania,14107,"Phoenix, AZ",AZ,Arizona,1034,0,1332,0,275,2075
2017,1,24,2,24-01-17,496,14100,"Philadelphia, PA",PA,Pennsylvania,14107,"Phoenix, AZ",AZ,Arizona,1039,4,1416,15,313,2075
2017,1,31,2,31-01-17,496,14100,"Philadelphia, PA",PA,Pennsylvania,14107,"Phoenix, AZ",AZ,Arizona,1031,0,1358,0,311,2075
2017,1,10,2,10-01-17,496,14107,"Phoenix, AZ",AZ,Arizona,14771,"San Francisco, CA",CA,California,1503,0,1624,14,119,651
2017,1,17,2,17-01-17,496,14107,"Phoenix, AZ",AZ,Arizona,14771,"San Francisco, CA",CA,California,1502,0,1605,0,95,651
2017,1,24,2,24-01-17,496,14107,"Phoenix, AZ",AZ,Arizona,14771,"San Francisco, CA",CA,California,1506,1,1600,0,96,651
2017,1,31,2,31-01-17,496,14107,"Phoenix, AZ",AZ,Arizona,14771,"San Francisco, CA",CA,California,1455,0,1556,0,95,651
2017,1,1,7,01-01-17,496,14122,"Pittsburgh, PA",PA,Pennsylvania,11298,"Dallas/Fort Worth, TX",TX,Texas,654,0,928,5,171,1067
2017,1,2,1,02-01-17,496,14122,"Pittsburgh, PA",PA,Pennsylvania,11298,"Dallas/Fort Worth, TX",TX,Texas,657,0,937,14,193,1067
2017,1,3,2,03-01-17,496,14122,"Pittsburgh, PA",PA,Pennsylvania,11298,"Dallas/Fort Worth, TX",TX,Texas,706,6,923,0,164,1067
2017,1,4,3,04-01-17,496,14122,"Pittsburgh, PA",PA,Pennsylvania,11298,"Dallas/Fort Worth, TX",TX,Texas,701,1,922,0,173,1067
2017,1,5,4,05-01-17,496,14122,"Pittsburgh, PA",PA,Pennsylvania,11298,"Dallas/Fort Worth, TX",TX,Texas,653,0,918,0,171,1067
2017,1,6,5,06-01-17,496,14122,"Pittsburgh, PA",PA,Pennsylvania,11298,"Dallas/Fort Worth, TX",TX,Texas,657,0,938,15,178,1067
2017,1,7,6,07-01-17,496,14122,"Pittsburgh, PA",PA,Pennsylvania,11298,"Dallas/Fort Worth, TX",TX,Texas,700,0,925,2,156,1067
2017,1,8,7,08-01-17,496,14122,"Pittsburgh, PA",PA,Pennsylvania,11298,"Dallas/Fort Worth, TX",TX,Texas,655,0,929,6,152,1067
2017,1,8,7,08-01-17,497,11057,"Charlotte, NC",NC,North Carolina,14492,"Raleigh/Durham, NC",NC,North Carolina,2223,0,2335,20,36,130
2017,1,7,6,07-01-17,498,12892,"Los Angeles, CA",CA,California,14107,"Phoenix, AZ",AZ,Arizona,555,0,810,0,51,370
2017,1,7,6,07-01-17,498,13303,"Miami, FL",FL,Florida,11057,"Charlotte, NC",NC,North Carolina,1713,14,1909,1,89,650
2017,1,7,6,07-01-17,498,14107,"Phoenix, AZ",AZ,Arizona,13303,"Miami, FL",FL,Florida,948,5,1612,19,217,1972
2017,1,1,7,01-01-17,499,11298,"Dallas/Fort Worth, TX",TX,Texas,14771,"San Francisco, CA",CA,California,2205,0,23,25,223,1464
2017,1,2,1,02-01-17,499,11298,"Dallas/Fort Worth, TX",TX,Texas,14771,"San Francisco, CA",CA,California,2218,10,46,48,227,1464
2017,1,3,2,03-01-17,499,11298,"Dallas/Fort Worth, TX",TX,Texas,14771,"San Francisco, CA",CA,California,2203,0,108,70,243,1464
2017,1,4,3,04-01-17,499,11298,"Dallas/Fort Worth, TX",TX,Texas,14771,"San Francisco, CA",CA,California,2209,1,55,57,238,1464
2017,1,5,4,05-01-17,499,11298,"Dallas/Fort Worth, TX",TX,Texas,14771,"San Francisco, CA",CA,California,2204,0,16,18,222,1464
2017,1,6,5,06-01-17,499,11298,"Dallas/Fort Worth, TX",TX,Texas,14771,"San Francisco, CA",CA,California,2236,28,27,29,213,1464
2017,1,7,6,07-01-17,499,11298,"Dallas/Fort Worth, TX",TX,Texas,14771,"San Francisco, CA",CA,California,2211,3,21,23,210,1464
2017,1,8,7,08-01-17,499,11298,"Dallas/Fort Worth, TX",TX,Texas,14771,"San Francisco, CA",CA,California,2305,57,101,63,208,1464
2017,1,9,1,09-01-17,499,11298,"Dallas/Fort Worth, TX",TX,Texas,14771,"San Francisco, CA",CA,California,2232,27,111,72,241,1464
2017,1,10,2,10-01-17,499,11298,"Dallas/Fort Worth, TX",TX,Texas,14771,"San Francisco, CA",CA,California,2306,61,110,71,218,1464
2017,1,11,3,11-01-17,499,11298,"Dallas/Fort Worth, TX",TX,Texas,14771,"San Francisco, CA",CA,California,2205,0,6,7,217,1464
2017,1,12,4,12-01-17,499,11298,"Dallas/Fort Worth, TX",TX,Texas,14771,"San Francisco, CA",CA,California,2206,1,2346,0,198,1464
2017,1,13,5,13-01-17,499,11298,"Dallas/Fort Worth, TX",TX,Texas,14771,"San Francisco, CA",CA,California,2203,0,2341,0,192,1464
2017,1,15,7,15-01-17,499,11298,"Dallas/Fort Worth, TX",TX,Texas,14771,"San Francisco, CA",CA,California,,,,,,1464
2017,1,16,1,16-01-17,499,11298,"Dallas/Fort Worth, TX",TX,Texas,14771,"San Francisco, CA",CA,California,2214,9,2335,0,182,1464
2017,1,17,2,17-01-17,499,11298,"Dallas/Fort Worth, TX",TX,Texas,14771,"San Francisco, CA",CA,California,2212,7,2358,0,196,1464
2017,1,18,3,18-01-17,499,11298,"Dallas/Fort Worth, TX",TX,Texas,14771,"San Francisco, CA",CA,California,2359,114,137,98,196,1464
2017,1,19,4,19-01-17,499,11298,"Dallas/Fort Worth, TX",TX,Texas,14771,"San Francisco, CA",CA,California,2229,24,27,28,206,1464
2017,1,20,5,20-01-17,499,11298,"Dallas/Fort Worth, TX",TX,Texas,14771,"San Francisco, CA",CA,California,2248,43,24,25,198,1464
2017,1,22,7,22-01-17,499,11298,"Dallas/Fort Worth, TX",TX,Texas,14771,"San Francisco, CA",CA,California,2201,0,10,11,230,1464
2017,1,23,1,23-01-17,499,11298,"Dallas/Fort Worth, TX",TX,Texas,14771,"San Francisco, CA",CA,California,2200,0,2,3,209,1464
2017,1,24,2,24-01-17,499,11298,"Dallas/Fort Worth, TX",TX,Texas,14771,"San Francisco, CA",CA,California,2157,0,2345,0,206,1464
2017,1,25,3,25-01-17,499,11298,"Dallas/Fort Worth, TX",TX,Texas,14771,"San Francisco, CA",CA,California,2200,0,2355,0,209,1464
2017,1,26,4,26-01-17,499,11298,"Dallas/Fort Worth, TX",TX,Texas,14771,"San Francisco, CA",CA,California,2225,20,14,15,208,1464
2017,1,27,5,27-01-17,499,11298,"Dallas/Fort Worth, TX",TX,Texas,14771,"San Francisco, CA",CA,California,2156,0,2327,0,191,1464
2017,1,29,7,29-01-17,499,11298,"Dallas/Fort Worth, TX",TX,Texas,14771,"San Francisco, CA",CA,California,2310,65,43,44,194,1464
2017,1,30,1,30-01-17,499,11298,"Dallas/Fort Worth, TX",TX,Texas,14771,"San Francisco, CA",CA,California,2155,0,2318,0,187,1464
2017,1,31,2,31-01-17,499,11298,"Dallas/Fort Worth, TX",TX,Texas,14771,"San Francisco, CA",CA,California,2352,107,120,81,189,1464
2017,1,1,7,01-01-17,500,12889,"Las Vegas, NV",NV,Nevada,14107,"Phoenix, AZ",AZ,Arizona,1716,46,1920,37,49,255
2017,1,2,1,02-01-17,500,12889,"Las Vegas, NV",NV,Nevada,14107,"Phoenix, AZ",AZ,Arizona,1627,0,1826,0,43,255
2017,1,3,2,03-01-17,500,12889,"Las Vegas, NV",NV,Nevada,14107,"Phoenix, AZ",AZ,Arizona,1630,0,1830,0,43,255
2017,1,4,3,04-01-17,500,12889,"Las Vegas, NV",NV,Nevada,14107,"Phoenix, AZ",AZ,Arizona,1623,0,1831,0,44,255
2017,1,5,4,05-01-17,500,12889,"Las Vegas, NV",NV,Nevada,14107,"Phoenix, AZ",AZ,Arizona,1637,7,1855,12,50,255
2017,1,6,5,06-01-17,500,12889,"Las Vegas, NV",NV,Nevada,14107,"Phoenix, AZ",AZ,Arizona,1623,0,1848,5,45,255
2017,1,7,6,07-01-17,500,12889,"Las Vegas, NV",NV,Nevada,14107,"Phoenix, AZ",AZ,Arizona,1740,70,1941,58,43,255
2017,1,8,7,08-01-17,500,12889,"Las Vegas, NV",NV,Nevada,14107,"Phoenix, AZ",AZ,Arizona,1627,0,1826,0,43,255
2017,1,1,7,01-01-17,500,14107,"Phoenix, AZ",AZ,Arizona,12339,"Indianapolis, IN",IN,Indiana,2008,13,117,5,168,1488
2017,1,2,1,02-01-17,500,14107,"Phoenix, AZ",AZ,Arizona,12339,"Indianapolis, IN",IN,Indiana,1951,0,49,0,155,1488
2017,1,3,2,03-01-17,500,14107,"Phoenix, AZ",AZ,Arizona,12339,"Indianapolis, IN",IN,Indiana,1952,0,50,0,156,1488
2017,1,4,3,04-01-17,500,14107,"Phoenix, AZ",AZ,Arizona,12339,"Indianapolis, IN",IN,Indiana,1953,0,55,0,161,1488
2017,1,5,4,05-01-17,500,14107,"Phoenix, AZ",AZ,Arizona,12339,"Indianapolis, IN",IN,Indiana,2130,95,231,79,155,1488
2017,1,6,5,06-01-17,500,14107,"Phoenix, AZ",AZ,Arizona,12339,"Indianapolis, IN",IN,Indiana,1951,0,106,0,168,1488
2017,1,7,6,07-01-17,500,14107,"Phoenix, AZ",AZ,Arizona,12339,"Indianapolis, IN",IN,Indiana,2018,23,137,25,170,1488
2017,1,9,1,09-01-17,500,14107,"Phoenix, AZ",AZ,Arizona,12339,"Indianapolis, IN",IN,Indiana,1629,4,2146,1,167,1488
2017,1,12,4,12-01-17,500,14107,"Phoenix, AZ",AZ,Arizona,12339,"Indianapolis, IN",IN,Indiana,1619,0,2118,0,156,1488
2017,1,14,6,14-01-17,500,14107,"Phoenix, AZ",AZ,Arizona,12339,"Indianapolis, IN",IN,Indiana,1619,0,2130,0,173,1488
2017,1,15,7,15-01-17,500,14107,"Phoenix, AZ",AZ,Arizona,12339,"Indianapolis, IN",IN,Indiana,1623,0,2148,3,184,1488
2017,1,16,1,16-01-17,500,14107,"Phoenix, AZ",AZ,Arizona,12339,"Indianapolis, IN",IN,Indiana,1723,58,2239,54,166,1488
2017,1,19,4,19-01-17,500,14107,"Phoenix, AZ",AZ,Arizona,12339,"Indianapolis, IN",IN,Indiana,1621,0,2134,0,168,1488
2017,1,21,6,21-01-17,500,14107,"Phoenix, AZ",AZ,Arizona,12339,"Indianapolis, IN",IN,Indiana,1620,0,2126,0,169,1488
2017,1,22,7,22-01-17,500,14107,"Phoenix, AZ",AZ,Arizona,12339,"Indianapolis, IN",IN,Indiana,1622,0,2123,0,162,1488
2017,1,23,1,23-01-17,500,14107,"Phoenix, AZ",AZ,Arizona,12339,"Indianapolis, IN",IN,Indiana,1621,0,2109,0,149,1488
2017,1,26,4,26-01-17,500,14107,"Phoenix, AZ",AZ,Arizona,12339,"Indianapolis, IN",IN,Indiana,1652,27,2157,12,164,1488
2017,1,28,6,28-01-17,500,14107,"Phoenix, AZ",AZ,Arizona,12339,"Indianapolis, IN",IN,Indiana,1617,0,2154,9,195,1488
2017,1,29,7,29-01-17,500,14107,"Phoenix, AZ",AZ,Arizona,12339,"Indianapolis, IN",IN,Indiana,1621,0,2147,2,186,1488
2017,1,30,1,30-01-17,500,14107,"Phoenix, AZ",AZ,Arizona,12339,"Indianapolis, IN",IN,Indiana,1618,0,2136,0,178,1488
2017,1,11,3,11-01-17,500,14570,"Reno, NV",NV,Nevada,14107,"Phoenix, AZ",AZ,Arizona,1234,0,1508,0,78,601
2017,1,14,6,14-01-17,500,14570,"Reno, NV",NV,Nevada,14107,"Phoenix, AZ",AZ,Arizona,1236,0,1514,0,85,601
2017,1,15,7,15-01-17,500,14570,"Reno, NV",NV,Nevada,14107,"Phoenix, AZ",AZ,Arizona,1234,0,1519,0,84,601
2017,1,18,3,18-01-17,500,14570,"Reno, NV",NV,Nevada,14107,"Phoenix, AZ",AZ,Arizona,1229,0,1511,0,86,601
2017,1,21,6,21-01-17,500,14570,"Reno, NV",NV,Nevada,14107,"Phoenix, AZ",AZ,Arizona,1237,0,1502,0,70,601
2017,1,22,7,22-01-17,500,14570,"Reno, NV",NV,Nevada,14107,"Phoenix, AZ",AZ,Arizona,1250,10,1520,0,77,601
2017,1,25,3,25-01-17,500,14570,"Reno, NV",NV,Nevada,14107,"Phoenix, AZ",AZ,Arizona,1232,0,1504,0,77,601
2017,1,28,6,28-01-17,500,14570,"Reno, NV",NV,Nevada,14107,"Phoenix, AZ",AZ,Arizona,1230,0,1506,0,83,601
2017,1,29,7,29-01-17,500,14570,"Reno, NV",NV,Nevada,14107,"Phoenix, AZ",AZ,Arizona,1230,0,1509,0,84,601
2017,1,1,7,01-01-17,501,12892,"Los Angeles, CA",CA,California,13871,"Omaha, NE",NE,Nebraska,1813,0,2307,0,152,1330
2017,1,2,1,02-01-17,501,12892,"Los Angeles, CA",CA,California,13871,"Omaha, NE",NE,Nebraska,1815,0,2306,0,146,1330
2017,1,3,2,03-01-17,501,12892,"Los Angeles, CA",CA,California,13871,"Omaha, NE",NE,Nebraska,1815,0,2252,0,136,1330
2017,1,4,3,04-01-17,501,12892,"Los Angeles, CA",CA,California,13871,"Omaha, NE",NE,Nebraska,1815,0,2323,0,148,1330
2017,1,5,4,05-01-17,501,12892,"Los Angeles, CA",CA,California,13871,"Omaha, NE",NE,Nebraska,1811,0,2258,0,151,1330
2017,1,6,5,06-01-17,501,12892,"Los Angeles, CA",CA,California,13871,"Omaha, NE",NE,Nebraska,1815,0,2309,0,152,1330
2017,1,7,6,07-01-17,501,12892,"Los Angeles, CA",CA,California,13871,"Omaha, NE",NE,Nebraska,1844,24,2334,0,150,1330
2017,1,8,7,08-01-17,501,12892,"Los Angeles, CA",CA,California,13871,"Omaha, NE",NE,Nebraska,1815,0,2307,0,150,1330
2017,1,9,1,09-01-17,501,12892,"Los Angeles, CA",CA,California,13871,"Omaha, NE",NE,Nebraska,1833,0,2324,0,149,1330
2017,1,10,2,10-01-17,501,12892,"Los Angeles, CA",CA,California,13871,"Omaha, NE",NE,Nebraska,1244,0,1731,0,149,1330
2017,1,11,3,11-01-17,501,12892,"Los Angeles, CA",CA,California,13871,"Omaha, NE",NE,Nebraska,1858,18,2348,0,147,1330
2017,1,12,4,12-01-17,501,12892,"Los Angeles, CA",CA,California,13871,"Omaha, NE",NE,Nebraska,1855,15,2352,0,155,1330
2017,1,13,5,13-01-17,501,12892,"Los Angeles, CA",CA,California,13871,"Omaha, NE",NE,Nebraska,1834,0,2323,0,148,1330
